date,avg_price,ma_temp,ma_min_temp,ma_max_temp,ma_field,cons_price,agr_price,ma_rain
2016/06/12,1940,9.660526316,4.411184211,15.40460526,1750,,,3.478947368
2016/06/13,1920,9.814473684,4.567763158,15.56842105,1750,,,3.480921053
2016/06/14,1920,9.965131579,4.721052632,15.725,1750,,,3.486184211
2016/06/15,1840,10.10657895,4.876973684,15.84671053,1750,,,3.521052632
2016/06/16,1840,10.24473684,5.027631579,15.96710526,1750,,,3.538815789
2016/06/17,1800,10.38026316,5.15,16.12039474,1750,,,3.505921053
2016/06/18,1800,10.54473684,5.311842105,16.29210526,1750,,,3.514473684
2016/06/19,1800,10.74605263,5.501973684,16.50986842,1750,,,3.521710526
2016/06/20,1840,10.93881579,5.694078947,16.70526316,1750,,,3.590131579
2016/06/21,1840,11.12171053,5.877631579,16.88815789,1750,,,3.581578947
2016/06/22,1840,11.29605263,6.070394737,17.05394737,1750,,,3.606578947
2016/06/23,1820,11.49802632,6.273684211,17.26776316,1750,,,3.584210526
2016/06/24,1820,11.70986842,6.493421053,17.47894737,1750,,,3.7625
2016/06/25,1820,11.89802632,6.696710526,17.66118421,1750,,,3.755263158
2016/06/26,1820,12.05921053,6.855263158,17.82960526,1750,,,3.754605263
2016/06/27,1740,12.19934211,6.999342105,17.9625,1750,,,3.774342105
2016/06/28,1760,12.34144737,7.144078947,18.11513158,1750,,,3.727631579
2016/06/29,1700,12.47302632,7.265131579,18.25855263,1750,,,3.691447368
2016/06/30,1620,12.61578947,7.407236842,18.40460526,1750,,,3.693421053
2016/07/01,1680,12.77631579,7.571710526,18.56315789,1750,,,3.949342105
2016/07/02,1680,12.94802632,7.751315789,18.72697368,1750,,,4.085526316
2016/07/03,1680,13.11513158,7.9375,18.87368421,1750,,,4.255921053
2016/07/04,1740,13.27302632,8.123684211,19.00460526,1750,,,4.580921053
2016/07/05,1740,13.43223684,8.296710526,19.15197368,1750,,,4.816447368
2016/07/06,1740,13.58815789,8.469078947,19.29671053,1750,,,4.973026316
2016/07/07,1740,13.75592105,8.641447368,19.46644737,1750,,,4.974342105
2016/07/08,1740,13.93289474,8.829605263,19.6375,1750,,,4.988157895
2016/07/09,1740,14.09078947,9.003947368,19.79736842,1750,,,4.986184211
2016/07/10,1740,14.24210526,9.158552632,19.95,1750,,,5.003289474
2016/07/11,1690,14.39276316,9.335526316,20.075,1750,,,5.034210526
2016/07/12,1700,14.50723684,9.488157895,20.16513158,1750,,,5.1125
2016/07/13,1660,14.60921053,9.584868421,20.28026316,1750,,,4.959210526
2016/07/14,1580,14.69407895,9.676973684,20.36842105,1750,,,4.915131579
2016/07/15,1570,14.84605263,9.830921053,20.49276316,1750,,,4.917763158
2016/07/16,1570,15.00855263,10.00328947,20.64868421,1750,,,5.096052632
2016/07/17,1570,15.16118421,10.16513158,20.8,1750,,,5.106578947
2016/07/18,1640,15.30921053,10.32039474,20.94671053,1750,,,5.109210526
2016/07/19,1600,15.44868421,10.47236842,21.08092105,1750,,,5.111842105
2016/07/20,1600,15.58289474,10.61184211,21.21578947,1750,,,5.107236842
2016/07/21,1510,15.72302632,10.75394737,21.35263158,1750,,,5.105263158
2016/07/22,1450,15.88421053,10.91776316,21.51381579,1750,,,5.105263158
2016/07/23,1450,16.0375,11.07039474,21.67302632,1750,,,5.142105263
2016/07/24,1450,16.19342105,11.23092105,21.825,1750,,,5.208552632
2016/07/25,1450,16.37828947,11.42039474,22.00921053,1750,,,5.264473684
2016/07/26,1450,16.55921053,11.61447368,22.18355263,1750,,,5.272368421
2016/07/27,1410,16.72302632,11.79013158,22.34407895,1750,,,5.282894737
2016/07/28,1410,16.87171053,11.94407895,22.48618421,1750,,,5.280263158
2016/07/29,1410,17.025,12.10328947,22.625,1750,,,5.334868421
2016/07/30,1410,17.22236842,12.29802632,22.83223684,1750,,,5.379605263
2016/07/31,1410,17.41447368,12.50460526,23.02434211,1750,,,5.433552632
2016/08/01,1410,17.57236842,12.68421053,23.17171053,1750,,,5.472368421
2016/08/02,1410,17.69605263,12.8375,23.27565789,1750,,,5.504605263
2016/08/03,1440,17.80657895,12.95460526,23.39144737,1750,,,5.452631579
2016/08/04,1560,17.90789474,13.05263158,23.50394737,1750,,,5.311842105
2016/08/05,1800,18.02171053,13.16776316,23.62171053,1750,,,5.303947368
2016/08/06,1800,18.14605263,13.29539474,23.74473684,1750,,,5.322368421
2016/08/07,1800,18.29210526,13.43684211,23.90592105,1750,,,5.330921053
2016/08/08,1920,18.45526316,13.59078947,24.07697368,1750,,,5.376315789
2016/08/09,1820,18.62631579,13.75789474,24.25328947,1750,,,5.398026316
2016/08/10,1740,18.80723684,13.93881579,24.43618421,1750,,,5.398026316
2016/08/11,1740,18.98157895,14.12302632,24.61052632,1750,,,5.398026316
2016/08/12,1740,19.14539474,14.27631579,24.78815789,1750,,,5.388815789
2016/08/13,1740,19.31118421,14.44078947,24.95328947,1750,,,5.386184211
2016/08/14,1740,19.46381579,14.61842105,25.09144737,1750,,,5.410526316
2016/08/15,1740,19.59210526,14.7625,25.20460526,1750,,,5.443421053
2016/08/16,1940,19.70657895,14.91447368,25.30131579,1750,,,5.471052632
2016/08/17,1890,19.81381579,15.01447368,25.41907895,1750,,,5.4
2016/08/18,1950,19.92894737,15.13421053,25.52894737,1750,,,5.413815789
2016/08/19,2050,20.05921053,15.26710526,25.65855263,1750,,,5.428289474
2016/08/20,2050,20.18684211,15.40921053,25.77763158,1750,,,5.454605263
2016/08/21,2050,20.30855263,15.54736842,25.88815789,1750,,,5.459868421
2016/08/22,2100,20.43815789,15.67105263,26.02105263,1750,,,5.463157895
2016/08/23,2100,20.57565789,15.81644737,26.15394737,1750,,,5.486184211
2016/08/24,2040,20.71644737,15.95592105,26.3,1750,,,5.486184211
2016/08/25,2040,20.85723684,16.09407895,26.44144737,1750,,,5.505263158
2016/08/26,2040,20.95592105,16.21381579,26.52828947,1750,,,5.579605263
2016/08/27,2040,21.03881579,16.32236842,26.59078947,1750,,,5.592763158
2016/08/28,2040,21.08947368,16.40263158,26.62763158,1750,,,5.757236842
2016/08/29,2220,21.13947368,16.46710526,26.66052632,1750,,,5.823684211
2016/08/30,2380,21.19473684,16.54671053,26.68815789,1750,,,5.845394737
2016/08/31,2280,21.25263158,16.64078947,26.70592105,1750,,,5.894736842
2016/09/01,2460,21.32302632,16.73223684,26.7625,1750,,,5.924342105
2016/09/02,2460,21.38486842,16.8,26.82302632,1750,,,6.070394737
2016/09/03,2460,21.46184211,16.87828947,26.9,1750,,,6.258552632
2016/09/04,2460,21.54407895,16.98157895,26.96381579,1750,,,6.2875
2016/09/05,2540,21.62105263,17.08552632,27.01776316,1750,,,6.210526316
2016/09/06,2480,21.69210526,17.15723684,27.08223684,1750,,,6.065131579
2016/09/07,2320,21.75263158,17.23552632,27.12434211,1750,,,6.074342105
2016/09/08,2280,21.80460526,17.30328947,27.16447368,1750,,,6.103289474
2016/09/09,2160,21.86513158,17.375,27.21118421,1750,,,6.111842105
2016/09/10,2160,21.94013158,17.45263158,27.28684211,1750,,,6.15
2016/09/11,2160,22.00657895,17.53815789,27.34013158,1750,,,6.153289474
2016/09/12,2160,22.05526316,17.59078947,27.38947368,1750,,,6.111184211
2016/09/13,2680,22.10460526,17.64276316,27.43355263,1750,,,6.113157895
2016/09/14,2680,22.16184211,17.72302632,27.47565789,1750,,,6.119736842
2016/09/15,2680,22.21447368,17.79210526,27.525,1750,,,5.917763158
2016/09/16,2680,22.27434211,17.85460526,27.57828947,1750,,,5.900657895
2016/09/17,2680,22.32434211,17.92434211,27.60592105,1750,,,6.458552632
2016/09/18,2680,22.37565789,17.99736842,27.63092105,1750,,,6.505921053
2016/09/19,2300,22.41644737,18.06381579,27.65526316,1750,,,6.516447368
2016/09/20,2540,22.44934211,18.08421053,27.70065789,1750,,,6.333552632
2016/09/21,2680,22.46052632,18.09539474,27.70065789,1750,,,6.333552632
2016/09/22,2630,22.48815789,18.12697368,27.72697368,1750,,,6.325657895
2016/09/23,2530,22.52236842,18.17302632,27.75394737,1750,,,6.325657895
2016/09/24,2530,22.55131579,18.225,27.76842105,1750,,,6.325657895
2016/09/25,2530,22.57697368,18.27434211,27.77697368,1750,,,6.302631579
2016/09/26,2470,22.63881579,18.32236842,27.85065789,1750,,,6.116447368
2016/09/27,2440,22.7,18.39210526,27.90263158,1750,,,6.128947368
2016/09/28,2330,22.74539474,18.46184211,27.92631579,1750,,,6.204605263
2016/09/29,2180,22.76315789,18.51644737,27.91513158,1750,,,6.222368421
2016/09/30,2230,22.7625,18.55197368,27.87960526,1750,,,6.346710526
2016/10/01,2230,22.76513158,18.58157895,27.86052632,1750,,,6.315789474
2016/10/02,2230,22.80197368,18.62236842,27.89144737,1750,,,6.161842105
2016/10/03,2230,22.83947368,18.67302632,27.92236842,1750,,,6.230921053
2016/10/04,2230,22.86184211,18.72302632,27.93289474,1750,,,6.228289474
2016/10/05,2230,22.87368421,18.74210526,27.94539474,1750,,,6.616447368
2016/10/06,2410,22.88552632,18.76315789,27.95197368,1750,,,6.620394737
2016/10/07,2410,22.89276316,18.8,27.93947368,1750,,,6.666447368
2016/10/08,2410,22.89078947,18.80394737,27.92960526,1750,,,6.809868421
2016/10/09,2410,22.88486842,18.78421053,27.93618421,1750,,,6.673026316
2016/10/10,2410,22.87039474,18.76644737,27.92039474,1750,,,6.663815789
2016/10/11,2370,22.84934211,18.76315789,27.89210526,1750,,,6.663815789
2016/10/12,2370,22.84013158,18.75723684,27.88618421,1750,,,6.663157895
2016/10/13,2370,22.82368421,18.75789474,27.86184211,1750,,,6.663157895
2016/10/14,2410,22.80592105,18.74342105,27.85657895,1750,,,6.589473684
2016/10/15,2410,22.81578947,18.74934211,27.875,1750,,,6.549342105
2016/10/16,2410,22.80460526,18.78421053,27.82302632,1750,,,6.681578947
2016/10/17,2370,22.78947368,18.80263158,27.78486842,1750,,,6.686842105
2016/10/18,2370,22.76644737,18.80197368,27.74473684,1750,,,6.688815789
2016/10/19,2370,22.74671053,18.80789474,27.71381579,1750,,,6.688815789
2016/10/20,2270,22.72565789,18.80328947,27.68026316,1750,,,6.694078947
2016/10/21,2220,22.70263158,18.81842105,27.62039474,1750,,,6.705921053
2016/10/22,2220,22.67828947,18.825,27.57697368,1750,,,6.710526316
2016/10/23,2220,22.65526316,18.80263158,27.55526316,1750,,,6.594736842
2016/10/24,2220,22.62236842,18.77828947,27.51447368,1750,,,6.596710526
2016/10/25,2240,22.58618421,18.75592105,27.47105263,1750,,,6.686184211
2016/10/26,2300,22.53815789,18.71315789,27.41315789,1750,,,6.6875
2016/10/27,2260,22.49868421,18.66842105,27.36381579,1750,,,6.675657895
2016/10/28,2120,22.46118421,18.64605263,27.30263158,1750,,,6.705263158
2016/10/29,2120,22.39342105,18.6,27.20986842,1750,,,6.740789474
2016/10/30,2120,22.30723684,18.52236842,27.12565789,1750,,,6.764473684
2016/10/31,2250,22.22697368,18.44934211,27.03157895,1750,,,6.768421053
2016/11/01,2250,22.12763158,18.36907895,26.92039474,1750,,,6.8125
2016/11/02,2310,22.02236842,18.27039474,26.81381579,1750,,,6.815131579
2016/11/03,2360,21.95197368,18.18552632,26.76052632,1750,,,6.766447368
2016/11/04,2340,21.88355263,18.1125,26.69802632,1750,,,6.765789474
2016/11/05,2340,21.84342105,18.05460526,26.67960526,1750,,,6.767105263
2016/11/06,2340,21.7875,17.99473684,26.61973684,1750,,,6.806578947
2016/11/07,2340,21.73684211,17.9375,26.57368421,1750,,,6.802631579
2016/11/08,2330,21.64802632,17.84605263,26.475,1750,,,6.814473684
2016/11/09,2330,21.52894737,17.72894737,26.35657895,1750,,,6.838157895
2016/11/10,2290,21.42434211,17.62368421,26.25131579,1750,,,6.845394737
2016/11/11,2290,21.33552632,17.51973684,26.17894737,1750,,,6.8375
2016/11/12,2290,21.25592105,17.41381579,26.11907895,1750,,,6.830263158
2016/11/13,2290,21.19473684,17.34276316,26.05986842,1750,,,6.859210526
2016/11/14,2300,21.14934211,17.28947368,26.01907895,1750,,,6.847368421
2016/11/15,2340,21.06842105,17.18815789,25.95065789,1750,,,6.825657895
2016/11/16,2340,20.9625,17.07828947,25.85328947,1750,,,6.825
2016/11/17,2260,20.86776316,16.98552632,25.76710526,1750,,,6.809210526
2016/11/18,2450,20.78026316,16.88223684,25.68092105,1750,,,6.872368421
2016/11/19,2450,20.71842105,16.83026316,25.60921053,1750,,,6.811184211
2016/11/20,2450,20.64539474,16.74868421,25.54078947,1750,,,6.801973684
2016/11/21,2450,20.56578947,16.65657895,25.46447368,1750,,,6.7375
2016/11/22,2470,20.45065789,16.54407895,25.34473684,1750,,,6.747368421
2016/11/23,2470,20.32894737,16.41381579,25.23026316,1750,,,6.559868421
2016/11/24,2510,20.18881579,16.27302632,25.09144737,1750,,,6.582236842
2016/11/25,2490,20.05131579,16.14210526,24.95394737,1750,,,6.582236842
2016/11/26,2490,19.91973684,16.0125,24.81052632,1750,,,6.583552632
2016/11/27,2490,19.80328947,15.90526316,24.69013158,1750,,,6.553947368
2016/11/28,2490,19.68092105,15.77960526,24.57236842,1750,,,6.540789474
2016/11/29,2490,19.54407895,15.63026316,24.44868421,1750,,,6.538157895
2016/11/30,2440,19.42828947,15.49473684,24.34210526,1750,,,6.215789474
2016/12/01,2460,19.31776316,15.36184211,24.23815789,1750,,,6.047368421
2016/12/02,2460,19.19276316,15.21447368,24.14013158,1750,,,5.868421053
2016/12/03,2460,19.07368421,15.06644737,24.05789474,1750,,,5.521710526
2016/12/04,2460,18.94736842,14.93355263,23.94013158,1750,,,5.286184211
2016/12/05,2460,18.84407895,14.81118421,23.84934211,1750,,,5.132236842
2016/12/06,2460,18.69736842,14.65592105,23.70328947,1750,,,5.157236842
2016/12/07,2460,18.54342105,14.49342105,23.55065789,1750,,,5.143421053
2016/12/08,2480,18.39736842,14.34013158,23.40526316,1750,,,5.149342105
2016/12/09,2500,18.25986842,14.19671053,23.26315789,1750,,,5.142105263
2016/12/10,2500,18.1,14.02763158,23.11447368,1750,,,5.168421053
2016/12/11,2500,17.94144737,13.84539474,22.98421053,1750,,,5.101973684
2016/12/12,2500,17.80065789,13.68552632,22.85592105,1750,,,5.094736842
2016/12/13,2500,17.67434211,13.55592105,22.72697368,1750,,,5.068421053
2016/12/14,2500,17.52631579,13.41513158,22.57039474,1750,,,5.090131579
2016/12/15,2460,17.37894737,13.25394737,22.43157895,1750,,,4.915789474
2016/12/16,2460,17.21513158,13.07565789,22.27368421,1750,,,4.915131579
2016/12/17,2460,17.08092105,12.93223684,22.15065789,1750,,,4.910526316
2016/12/18,2460,16.94802632,12.79078947,22.02565789,1750,,,4.907236842
2016/12/19,2440,16.83157895,12.67368421,21.90131579,1750,,,4.945394737
2016/12/20,2600,16.71644737,12.55657895,21.79342105,1750,,,4.948026316
2016/12/21,2720,16.60723684,12.43552632,21.68552632,1750,,,5.105921053
2016/12/22,2720,16.49144737,12.32171053,21.58355263,1750,,,5.170394737
2016/12/23,2560,16.32565789,12.16776316,21.40657895,1750,,,5.111184211
2016/12/24,2560,16.15197368,11.99473684,21.22763158,1750,,,5.039473684
2016/12/25,2560,15.99013158,11.81973684,21.07631579,1750,,,5.031578947
2016/12/26,2560,15.83881579,11.67960526,20.91052632,1750,,,5.092105263
2016/12/27,2560,15.6625,11.49539474,20.72828947,1750,,,5.098684211
2016/12/28,2520,15.47368421,11.29736842,20.55131579,1750,,,5.005921053
2016/12/29,2560,15.28092105,11.10657895,20.34934211,1750,,,4.959210526
2016/12/30,2600,15.09013158,10.90328947,20.16052632,1750,,,4.905263158
2016/12/31,2600,14.92236842,10.72894737,19.99144737,1750,,,4.866447368
2017/01/01,2600,14.77171053,10.56447368,19.85197368,1753.289474,2.2,10.4,4.830921053
2017/01/02,2580,14.63486842,10.41776316,19.71973684,1756.578947,2.2,10.4,4.802631579
2017/01/03,2640,14.47960526,10.25986842,19.56907895,1759.868421,2.2,10.4,4.756578947
2017/01/04,2560,14.32171053,10.1,19.41842105,1763.157895,2.2,10.4,4.739473684
2017/01/05,2520,14.16644737,9.944078947,19.25263158,1766.447368,2.2,10.4,4.747368421
2017/01/06,2520,14.01578947,9.793421053,19.1,1769.736842,2.2,10.4,4.696710526
2017/01/07,2520,13.85986842,9.630263158,18.93815789,1773.026316,2.2,10.4,4.618421053
2017/01/08,2520,13.72697368,9.500657895,18.80263158,1776.315789,2.2,10.4,4.606578947
2017/01/09,2450,13.57039474,9.342105263,18.63355263,1779.605263,2.2,10.4,4.609210526
2017/01/10,2450,13.38355263,9.167105263,18.43421053,1782.894737,2.2,10.4,4.609210526
2017/01/11,2430,13.18157895,8.969078947,18.22105263,1786.184211,2.2,10.4,4.609868421
2017/01/12,2270,12.99473684,8.786184211,18.02894737,1789.473684,2.2,10.4,4.611184211
2017/01/13,2320,12.79210526,8.586842105,17.82302632,1792.763158,2.2,10.4,4.589473684
2017/01/14,2320,12.57565789,8.373684211,17.59342105,1796.052632,2.2,10.4,4.561842105
2017/01/15,2320,12.36447368,8.147368421,17.38881579,1799.342105,2.2,10.4,4.536184211
2017/01/16,2270,12.16578947,7.940789474,17.2,1802.631579,2.2,10.4,4.534210526
2017/01/17,2270,11.97368421,7.736842105,17.01907895,1805.921053,2.2,10.4,4.521052632
2017/01/18,2270,11.79473684,7.553947368,16.83881579,1809.210526,2.2,10.4,4.506578947
2017/01/19,2270,11.6125,7.365789474,16.66184211,1812.5,2.2,10.4,4.488157895
2017/01/20,2480,11.41973684,7.180263158,16.45197368,1815.789474,2.2,10.4,4.504605263
2017/01/21,2480,11.22105263,6.978289474,16.24342105,1819.078947,2.2,10.4,4.492763158
2017/01/22,2480,11.02039474,6.780263158,16.03486842,1822.368421,2.2,10.4,4.471710526
2017/01/23,2500,10.80526316,6.568421053,15.81118421,1825.657895,2.2,10.4,4.480921053
2017/01/24,2540,10.59802632,6.365131579,15.60197368,1828.947368,2.2,10.4,4.457894737
2017/01/25,2540,10.43092105,6.182894737,15.44539474,1832.236842,2.2,10.4,4.382236842
2017/01/26,2500,10.28289474,6.011184211,15.31447368,1835.526316,2.2,10.4,4.375657895
2017/01/27,2500,10.16644737,5.875657895,15.20657895,1838.815789,2.2,10.4,4.218421053
2017/01/28,2500,10.03815789,5.722368421,15.09736842,1842.105263,2.2,10.4,4.151973684
2017/01/29,2500,9.926315789,5.619078947,14.97631579,1845.394737,2.2,10.4,4.155921053
2017/01/30,2500,9.777631579,5.461842105,14.83355263,1848.684211,2.2,10.4,4.115131579
2017/01/31,2500,9.599342105,5.278289474,14.66184211,1851.973684,2.2,10.4,4.105263158
2017/02/01,2500,9.453289474,5.118421053,14.52894737,1855.263158,2.1,5.7,3.892105263
2017/02/02,2480,9.298684211,4.942105263,14.39144737,1858.552632,2.1,5.7,3.686184211
2017/02/03,2480,9.15,4.778289474,14.25657895,1861.842105,2.1,5.7,3.657236842
2017/02/04,2480,9.017105263,4.624342105,14.13157895,1865.131579,2.1,5.7,3.65
2017/02/05,2480,8.892105263,4.505263158,14.00065789,1868.421053,2.1,5.7,3.661184211
2017/02/06,2440,8.746710526,4.357894737,13.84934211,1871.710526,2.1,5.7,3.685526316
2017/02/07,2400,8.599342105,4.206578947,13.70657895,1875,2.1,5.7,3.654605263
2017/02/08,2400,8.457236842,4.059868421,13.55657895,1878.289474,2.1,5.7,3.639473684
2017/02/09,2400,8.298026316,3.905263158,13.38486842,1881.578947,2.1,5.7,3.599342105
2017/02/10,2400,8.123026316,3.736184211,13.20328947,1884.868421,2.1,5.7,3.609868421
2017/02/11,2400,7.963815789,3.564473684,13.04671053,1888.157895,2.1,5.7,3.565131579
2017/02/12,2400,7.813815789,3.410526316,12.89736842,1891.447368,2.1,5.7,3.567105263
2017/02/13,2440,7.673684211,3.248684211,12.76381579,1894.736842,2.1,5.7,3.563157895
2017/02/14,2460,7.536842105,3.107236842,12.62894737,1898.026316,2.1,5.7,3.559868421
2017/02/15,2460,7.407894737,2.945394737,12.53552632,1901.315789,2.1,5.7,3.516447368
2017/02/16,2460,7.321052632,2.803947368,12.47960526,1904.605263,2.1,5.7,2.957894737
2017/02/17,2460,7.225657895,2.677631579,12.40921053,1907.894737,2.1,5.7,2.917763158
2017/02/18,2460,7.094078947,2.536184211,12.28552632,1911.184211,2.1,5.7,2.930921053
2017/02/19,2460,6.994078947,2.411184211,12.19210526,1914.473684,2.1,5.7,2.943421053
2017/02/20,2680,6.894078947,2.309210526,12.09934211,1917.763158,2.1,5.7,2.978947368
2017/02/21,2680,6.773684211,2.167105263,11.99210526,1921.052632,2.1,5.7,2.976973684
2017/02/22,2700,6.670394737,2.075657895,11.86184211,1924.342105,2.1,5.7,3.092105263
2017/02/23,2640,6.547368421,1.963157895,11.71776316,1927.631579,2.1,5.7,3.103289474
2017/02/24,2720,6.415789474,1.828289474,11.58223684,1930.921053,2.1,5.7,3.104605263
2017/02/25,2720,6.293421053,1.692105263,11.46842105,1934.210526,2.1,5.7,3.088815789
2017/02/26,2720,6.165789474,1.547368421,11.35723684,1937.5,2.1,5.7,3.055263158
2017/02/27,2740,6.051315789,1.408552632,11.26907895,1940.789474,2.1,5.7,2.979605263
2017/02/28,2720,5.959210526,1.282236842,11.21184211,1944.078947,2.1,5.7,2.961184211
2017/03/01,2720,5.882894737,1.182236842,11.16315789,1947.368421,2.3,6.6,2.852631579
2017/03/02,2840,5.777631579,1.069736842,11.05986842,1950.657895,2.3,6.6,2.840131579
2017/03/03,2860,5.666447368,0.931578947,10.97565789,1953.947368,2.3,6.6,2.794736842
2017/03/04,2860,5.555263158,0.801973684,10.88815789,1957.236842,2.3,6.6,2.720394737
2017/03/05,2860,5.455921053,0.690131579,10.80065789,1960.526316,2.3,6.6,2.708552632
2017/03/06,3180,5.346052632,0.573684211,10.6875,1963.815789,2.3,6.6,2.305263158
2017/03/07,3080,5.225,0.457894737,10.55723684,1967.105263,2.3,6.6,2.307236842
2017/03/08,3080,5.113157895,0.336842105,10.44868421,1970.394737,2.3,6.6,2.260526316
2017/03/09,3040,5.031578947,0.234868421,10.38026316,1973.684211,2.3,6.6,2.115789474
2017/03/10,3020,4.982236842,0.167763158,10.34605263,1976.973684,2.3,6.6,2.121052632
2017/03/11,3020,4.936842105,0.097368421,10.32434211,1980.263158,2.3,6.6,2.121052632
2017/03/12,3020,4.897368421,0.030263158,10.29736842,1983.552632,2.3,6.6,2.122368421
2017/03/13,2980,4.849342105,-0.023684211,10.24671053,1986.842105,2.3,6.6,2.130921053
2017/03/14,2920,4.788815789,-0.090131579,10.18815789,1990.131579,2.3,6.6,2.142763158
2017/03/15,2780,4.719078947,-0.163815789,10.11513158,1993.421053,2.3,6.6,2.143421053
2017/03/16,2860,4.646052632,-0.242763158,10.04078947,1996.710526,2.3,6.6,2.143421053
2017/03/17,2800,4.585526316,-0.340789474,10.01973684,2000,2.3,6.6,2.011184211
2017/03/18,2800,4.522368421,-0.418421053,9.974342105,2003.289474,2.3,6.6,2.005921053
2017/03/19,2800,4.473684211,-0.494078947,9.944736842,2006.578947,2.3,6.6,2.003947368
2017/03/20,2680,4.417105263,-0.563157895,9.882236842,2009.868421,2.3,6.6,2.039473684
2017/03/21,2760,4.353289474,-0.624342105,9.814473684,2013.157895,2.3,6.6,2.046052632
2017/03/22,2820,4.289473684,-0.724342105,9.782236842,2016.447368,2.3,6.6,2.033552632
2017/03/23,2780,4.234210526,-0.790131579,9.741447368,2019.736842,2.3,6.6,2.030263158
2017/03/24,2780,4.190131579,-0.851315789,9.710526316,2023.026316,2.3,6.6,2.015789474
2017/03/25,2780,4.138157895,-0.890789474,9.647368421,2026.315789,2.3,6.6,2.055921053
2017/03/26,2780,4.080921053,-0.948684211,9.592105263,2029.605263,2.3,6.6,1.978947368
2017/03/27,2700,4.028289474,-1,9.541447368,2032.894737,2.3,6.6,1.978289474
2017/03/28,2620,3.979605263,-1.057236842,9.504605263,2036.184211,2.3,6.6,1.986184211
2017/03/29,2660,3.942105263,-1.111184211,9.484210526,2039.473684,2.3,6.6,1.959868421
2017/03/30,2800,3.939473684,-1.140131579,9.510526316,2042.763158,2.3,6.6,1.924342105
2017/03/31,2740,3.940789474,-1.121710526,9.490131579,2046.052632,2.3,6.6,1.927631579
2017/04/01,2740,3.934210526,-1.125657895,9.492763158,2049.342105,2,4.8,1.949342105
2017/04/02,2740,3.955263158,-1.120394737,9.526973684,2052.631579,2,4.8,1.911184211
2017/04/03,2650,3.994078947,-1.097368421,9.580921053,2055.921053,2,4.8,1.907894737
2017/04/04,2480,4.025657895,-1.092105263,9.625657895,2059.210526,2,4.8,1.906578947
2017/04/05,2480,4.044736842,-1.050657895,9.617763158,2062.5,2,4.8,2.024342105
2017/04/06,2520,4.046710526,-1.032236842,9.598026316,2065.789474,2,4.8,2.119736842
2017/04/07,2480,4.057236842,-1.034210526,9.632236842,2069.078947,2,4.8,2.077631579
2017/04/08,2480,4.067105263,-1.041447368,9.665131579,2072.368421,2,4.8,2.065131579
2017/04/09,2480,4.098684211,-1.004605263,9.699342105,2075.657895,2,4.8,2.059868421
2017/04/10,2440,4.155921053,-0.948684211,9.755921053,2078.947368,2,4.8,2.040131579
2017/04/11,2440,4.186184211,-0.913815789,9.794078947,2082.236842,2,4.8,2.094736842
2017/04/12,2420,4.203289474,-0.898026316,9.809868421,2085.526316,2,4.8,2.086842105
2017/04/13,2320,4.221052632,-0.888157895,9.820394737,2088.815789,2,4.8,2.086842105
2017/04/14,2260,4.233552632,-0.882236842,9.832894737,2092.105263,2,4.8,2.057894737
2017/04/15,2260,4.251315789,-0.878289474,9.870394737,2095.394737,2,4.8,2.035526316
2017/04/16,2260,4.303289474,-0.834868421,9.942105263,2098.684211,2,4.8,2.035526316
2017/04/17,2140,4.348026316,-0.769078947,9.961184211,2101.973684,2,4.8,2.143421053
2017/04/18,2100,4.376315789,-0.736184211,9.984868421,2105.263158,2,4.8,2.169736842
2017/04/19,2100,4.395394737,-0.713157895,10.00723684,2108.552632,2,4.8,2.085526316
2017/04/20,1960,4.388157895,-0.726315789,10.01184211,2111.842105,2,4.8,2.082236842
2017/04/21,1960,4.392105263,-0.728947368,10.02631579,2115.131579,2,4.8,2.086184211
2017/04/22,1960,4.407236842,-0.724342105,10.06052632,2118.421053,2,4.8,2.0875
2017/04/23,1960,4.455263158,-0.703289474,10.12960526,2121.710526,2,4.8,2.075657895
2017/04/24,1740,4.531578947,-0.661184211,10.22565789,2125,2,4.8,2.057894737
2017/04/25,1680,4.635526316,-0.570394737,10.33355263,2128.289474,2,4.8,2.046052632
2017/04/26,1680,4.717763158,-0.488157895,10.40855263,2131.578947,2,4.8,2.060526316
2017/04/27,1550,4.791447368,-0.431578947,10.50328947,2134.868421,2,4.8,2.039473684
2017/04/28,1550,4.861184211,-0.4,10.59671053,2138.157895,2,4.8,2.0375
2017/04/29,1550,4.946710526,-0.346052632,10.70394737,2141.447368,2,4.8,2.018421053
2017/04/30,1550,5.053289474,-0.256578947,10.81710526,2144.736842,2,4.8,2.009210526
2017/05/01,1550,5.127631579,-0.191447368,10.90986842,2148.026316,2,6.4,1.994078947
2017/05/02,1620,5.194736842,-0.136842105,11,2151.315789,2,6.4,1.992763158
2017/05/03,1620,5.293421053,-0.059868421,11.10986842,2154.605263,2,6.4,1.992763158
2017/05/04,1760,5.390131579,0.028289474,11.20131579,2157.894737,2,6.4,2.001315789
2017/05/05,1760,5.481578947,0.121052632,11.29407895,2161.184211,2,6.4,2.036842105
2017/05/06,1760,5.536842105,0.175,11.35,2164.473684,2,6.4,2.034210526
2017/05/07,1760,5.636184211,0.253289474,11.46513158,2167.763158,2,6.4,1.995394737
2017/05/08,1740,5.742763158,0.346052632,11.57631579,2171.052632,2,6.4,1.995394737
